source_file,segment_id,word_id,word,start,end,score,speaker,segment_speaker
CyrusOne/COB_20260323_Imported.mp3,2,3,ask,18.371,18.591,0.783,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,4,and,18.951,19.031,0.938,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,5,do,19.071,19.211,1.0,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,6,so,19.291,19.512,0.863,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,7,in,19.672,19.752,0.98,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,8,your,19.772,19.912,0.893,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,9,"name,",19.932,20.092,0.782,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,2,10,Jesus.,20.112,20.232,0.148,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,3,0,Amen.,20.252,20.352,0.001,SPEAKER_76,SPEAKER_76
CyrusOne/COB_20260323_Imported.mp3,4,0,Mr.,20.372,20.452,0.222,SPEAKER_76,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,1,"Chairman,",20.472,20.652,0.159,SPEAKER_76,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,2,before,20.672,20.812,0.202,SPEAKER_76,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,3,each,21.132,21.232,0.125,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,4,group,21.252,21.392,0.133,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,5,of,21.452,21.492,0.0,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,6,us,21.532,21.572,0.0,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,7,talking,21.592,21.792,0.214,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,8,to,23.193,23.273,0.333,,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,9,Township,23.813,23.973,0.0,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,10,was,24.913,25.073,0.469,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,11,supposed,25.093,25.294,0.128,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,12,to,25.314,25.594,0.825,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,13,be,25.874,26.054,0.438,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,14,here,26.694,26.814,0.167,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,4,15,"tonight,",27.534,29.195,0.536,SPEAKER_11,SPEAKER_11
CyrusOne/COB_20260323_Imported.mp3,5,0,but,29.619,29.739,0.981,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,1,our,29.779,29.899,0.528,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,2,track,29.939,30.179,0.91,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,3,and,30.239,30.319,0.37,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,4,field,30.339,30.559,0.867,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,5,did,30.58,30.74,0.863,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,6,better,30.92,31.1,0.917,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,7,than,31.12,31.2,0.012,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,8,what,31.24,31.4,0.444,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,9,we,31.42,31.48,0.742,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,10,were,31.5,31.58,0.323,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,5,11,expecting.,31.62,32.1,0.695,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,0,So,32.44,32.581,0.99,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,1,they,32.621,32.781,0.799,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,2,are,32.841,32.961,0.88,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,3,in,33.041,33.121,0.896,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,4,meets,33.181,33.441,0.793,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,5,"tonight,",33.481,33.841,0.83,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,6,so,33.941,34.121,0.871,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,7,they,34.161,34.301,0.901,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,8,won't,34.341,34.521,0.705,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,9,be,34.541,34.662,0.922,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,6,10,here.,34.722,34.902,0.83,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,7,0,So,35.242,35.402,0.974,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,7,1,I'm,35.482,35.622,0.708,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,7,2,going,35.642,35.762,0.48,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,7,3,to,35.782,35.862,0.121,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,7,4,substitute.,35.902,36.402,0.849,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,8,0,So,36.422,36.563,0.358,SPEAKER_68,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,1,you,36.583,36.723,0.933,SPEAKER_68,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,2,have,36.763,36.883,0.856,SPEAKER_68,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,3,to,36.903,36.963,0.936,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,4,give,37.003,37.123,0.498,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,5,the,37.163,37.243,0.626,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,8,6,pledge.,37.283,37.583,0.581,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,9,0,"Yeah,",37.823,38.183,0.79,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,9,1,apparently,38.343,38.744,0.866,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,9,2,I'm,38.784,38.864,0.167,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,9,3,the,38.904,38.984,0.941,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,9,4,slowest,39.004,39.344,0.688,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,9,5,runner.,39.404,39.664,0.946,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,10,0,Yes.,39.804,40.044,0.888,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,0,"Okay,",41.685,42.125,0.47,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,1,I,42.265,42.345,0.978,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,2,pledge,42.365,42.606,0.663,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,3,allegiance,42.626,43.006,0.429,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,4,to,43.566,43.706,0.741,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,5,the,43.726,43.806,0.78,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,6,flag,43.846,44.046,0.422,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,7,of,44.066,44.166,0.308,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,8,the,44.767,44.867,0.33,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,9,United,44.907,45.247,0.49,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,10,States,45.327,45.627,0.511,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,11,of,45.647,45.707,0.238,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,12,"America,",45.807,46.287,0.799,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,13,and,47.088,47.168,0.189,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,14,to,47.188,47.308,0.59,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,15,the,47.348,47.468,0.307,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,16,republic,47.508,47.888,0.453,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,17,with,47.908,48.048,0.416,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,18,which,48.529,48.689,0.622,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,19,it,48.789,48.829,0.497,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,20,"stands,",48.849,49.189,0.66,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,21,one,49.869,49.989,0.82,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,22,"nation,",50.029,50.469,0.97,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,23,under,50.99,51.21,0.817,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,24,"God,",51.23,51.51,0.759,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,25,"indivisible,",52.07,52.671,0.915,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,26,with,53.031,53.211,0.566,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,27,liberty,53.251,53.731,0.882,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,28,and,53.911,53.991,0.199,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,29,justice,54.031,54.431,0.587,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,30,for,54.532,54.692,0.759,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,11,31,all.,54.772,54.932,0.913,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,12,0,The,56.432,56.533,0.898,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,12,1,clerk,56.573,56.773,0.62,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,12,2,will,56.813,56.913,0.314,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,12,3,call,56.933,57.073,0.511,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,12,4,the,57.093,57.173,0.324,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,12,5,roll.,57.193,57.373,0.632,SPEAKER_28,SPEAKER_28
CyrusOne/COB_20260323_Imported.mp3,13,0,The,72.872,72.992,0.886,SPEAKER_66,SPEAKER_66
CyrusOne/COB_20260323_Imported.mp3,13,1,clerk,73.032,73.233,0.794,SPEAKER_66,SPEAKER_66
CyrusOne/COB_20260323_Imported.mp3,13,2,will,73.273,73.373,0.402,SPEAKER_66,SPEAKER_66
CyrusOne/COB_20260323_Imported.mp3,13,3,call...,73.393,73.673,0.821,SPEAKER_66,SPEAKER_66
CyrusOne/COB_20260323_Imported.mp3,14,0,There,74.507,74.627,0.128,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,14,1,we,74.647,74.747,0.538,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,14,2,go.,74.767,74.947,0.832,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,15,0,Thank,75.167,75.347,0.887,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,15,1,you.,75.387,75.547,0.934,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,16,0,Yep.,76.488,76.648,0.566,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,17,0,Ayers.,77.108,77.288,0.389,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,18,0,Here.,77.308,77.428,0.164,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,19,0,Canman.,78.869,79.089,0.406,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,20,0,Right.,79.109,79.229,0.181,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,21,0,Constant.,80.87,81.13,0.207,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,22,0,Here.,81.15,81.31,0.458,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,23,0,Dasko.,82.21,82.49,0.582,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,24,0,Here.,82.51,82.71,0.475,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,25,0,Diener.,83.471,83.651,0.338,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,26,0,Here.,83.671,83.811,0.495,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,27,0,Delgiorno.,84.611,85.171,0.534,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,28,0,Here.,85.191,85.331,0.319,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,29,0,Deppi.,86.172,86.492,0.697,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,30,0,Here.,87.432,87.532,0.102,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,31,0,Lucas,87.552,87.712,0.276,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,31,1,Williams.,87.752,88.073,0.894,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,32,0,Here.,88.993,89.173,0.458,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,33,0,Forsyth.,89.193,89.373,0.147,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,34,0,Here.,89.413,89.513,0.322,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,35,0,Frazee.,90.514,90.774,0.441,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,36,0,Here.,90.814,90.934,0.304,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,37,0,Fulgenzi.,91.754,92.214,0.604,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,38,0,Here.,92.234,92.334,0.184,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,39,0,Guyton.,93.195,93.395,0.276,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,40,0,Here.,93.415,93.555,0.374,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,41,0,Hall.,94.455,94.635,0.407,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,42,0,Here.,94.655,94.755,0.202,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,43,0,Crell.,95.996,96.316,0.828,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,44,0,Here.,97.737,97.997,0.756,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,45,0,All,99.597,99.677,0.211,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,45,1,right.,99.697,99.857,0.435,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,46,0,Take,99.897,100.038,0.802,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,46,1,it.,100.078,100.138,0.239,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,47,0,He's,100.158,100.258,0.14,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,47,1,on,100.278,100.318,0.0,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,47,2,the,100.338,100.398,0.214,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,47,3,phone.,100.418,100.578,0.354,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,48,0,He's,100.718,100.798,0.072,SPEAKER_69,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,48,1,on,100.878,100.978,0.681,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,48,2,the,100.998,101.078,0.455,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,48,3,phone.,101.098,101.258,0.256,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,49,0,Got,101.278,101.458,0.896,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,49,1,it.,101.498,101.578,0.907,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,50,0,Here.,102.138,102.399,0.749,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,51,0,Lathan.,102.739,103.059,0.675,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,52,0,Get,103.219,103.379,0.787,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,52,1,it.,103.399,103.459,0.479,SPEAKER_68,SPEAKER_68
CyrusOne/COB_20260323_Imported.mp3,53,0,Thank,104.715,104.875,0.32,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,53,1,"you,",104.895,105.035,0.462,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,53,2,Mr.,105.876,105.976,0.421,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,54,0,Clerk.,105.996,106.296,0.671,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,0,One,107.457,107.537,0.452,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,1,of,107.557,107.617,0.058,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,2,your,107.637,107.817,0.289,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,3,fellow,108.918,109.218,0.52,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,4,board,110.139,110.439,0.39,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,5,"members,",111.499,112.74,0.662,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,6,Kim,112.8,113.0,0.549,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,7,"Krell,",114.041,114.241,0.485,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,8,has,114.261,114.401,0.147,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,9,notified,115.522,115.802,0.197,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,10,both,116.903,117.683,0.81,SPEAKER_69,SPEAKER_69
CyrusOne/COB_20260323_Imported.mp3,55,11,the,118.084,118.444,0.787,SPEAKER_69,SPEAKER_69
